Match Runs,Match SR,Total Runs,Total Balls,Ave,Career SR,HS,NO,0,50,100,Opposition,Ground,match_id,player_id,m1,m2,m3,m4,m5
80.0,87.91,3524.0,5204,40.49,69.25,129.0,15,8,19,6,Sri Lanka,Tangier,1863,43650,19.0,29.0,61.0,19.0,32.0
22.0,53.65,3604.0,5245,40.28,69.13,129.0,15,8,20,6,South Africa,Tangier,1864,43650,29.0,61.0,19.0,32.0,80.0
0.0,0.00,3626.0,5246,39.84,69.11,129.0,15,8,20,6,Sri Lanka,Colombo (RPS),1874,43650,61.0,19.0,32.0,80.0,22.0
141.0,95.91,3626.0,5393,41.39,69.84,141.0,15,9,20,6,Zimbabwe,Bulawayo,1899,43650,19.0,32.0,80.0,22.0,0.0
76.0,223.52,3767.0,5427,42.23,70.81,141.0,16,9,20,7,Zimbabwe,Bulawayo,1901,43650,32.0,80.0,22.0,0.0,141.0
100.0,147.05,3843.0,5495,43.32,71.75,141.0,17,9,21,7,Zimbabwe,Harare,1902,43650,80.0,22.0,0.0,141.0,76.0
88.0,94.62,3943.0,5588,43.81,72.13,141.0,18,9,21,8,Zimbabwe,Harare,1907,43650,22.0,0.0,141.0,76.0,100.0
8.0,53.33,4031.0,5603,43.43,72.08,141.0,18,9,22,8,South Africa,Durban,1914,43650,0.0,141.0,76.0,100.0,88.0
9.0,150.00,4039.0,5609,43.06,72.16,141.0,18,9,22,8,South Africa,Port Elizabeth,1916,43650,141.0,76.0,100.0,88.0,8.0
5.0,35.71,4048.0,5623,42.66,72.07,141.0,18,9,22,8,South Africa,East London,1918,43650,76.0,100.0,88.0,8.0,9.0
61.0,85.91,4053.0,5694,42.85,72.25,141.0,18,9,22,8,South Africa,Paarl,1921,43650,100.0,88.0,8.0,9.0,5.0
46.0,80.70,4114.0,5751,42.88,72.33,141.0,18,9,23,8,South Africa,Cape Town,1923,43650,88.0,8.0,9.0,5.0,61.0
27.0,72.97,4160.0,5788,42.72,72.33,141.0,18,9,23,8,Australia,Johannesburg,1945,43650,8.0,9.0,5.0,61.0,46.0
43.0,78.18,4187.0,5843,42.72,72.39,141.0,18,9,23,8,Namibia,Kimberley,1954,43650,9.0,5.0,61.0,46.0,27.0
0.0,0.00,4230.0,5844,42.3,72.38,141.0,18,9,23,8,England,Cape Town,1962,43650,5.0,61.0,46.0,27.0,43.0
58.0,98.30,4230.0,5903,42.45,72.64,141.0,18,10,23,8,Netherlands,Paarl,1967,43650,61.0,46.0,27.0,43.0,0.0
25.0,59.52,4288.0,5945,42.28,72.54,141.0,18,10,24,8,India,Centurion,1975,43650,46.0,27.0,43.0,0.0,58.0
17.0,62.96,4313.0,5972,42.03,72.50,141.0,18,10,24,8,Zimbabwe,Bulawayo,1980,43650,27.0,43.0,0.0,58.0,25.0
17.0,60.71,4330.0,6000,41.79,72.45,141.0,18,10,24,8,Zimbabwe,Sharjah,1994,43650,43.0,0.0,58.0,25.0,17.0
64.0,100.00,4347.0,6064,42.41,72.74,141.0,18,10,24,8,Sri Lanka,Sharjah,1995,43650,0.0,58.0,25.0,17.0,17.0
18.0,105.88,4411.0,6081,42.18,72.83,141.0,19,10,25,8,Kenya,Sharjah,1999,43650,58.0,25.0,17.0,17.0,64.0
61.0,88.40,4429.0,6150,42.76,73.00,141.0,19,10,25,8,Zimbabwe,Sharjah,2000,43650,25.0,17.0,17.0,64.0,18.0
1.0,20.00,4490.0,6155,42.36,72.96,141.0,20,10,26,8,Sri Lanka,Dambulla,2008,43650,17.0,17.0,64.0,18.0,61.0
0.0,0.00,4491.0,6157,41.97,72.94,141.0,20,10,26,8,New Zealand,Dambulla,2009,43650,17.0,64.0,18.0,61.0,1.0
13.0,48.14,4491.0,6184,41.7,72.83,141.0,20,11,26,8,Sri Lanka,Dambulla,2012,43650,64.0,18.0,61.0,1.0,0.0
17.0,32.69,4504.0,6236,41.47,72.49,141.0,20,11,26,8,New Zealand,Dambulla,2015,43650,18.0,61.0,1.0,0.0,13.0
25.0,44.64,4521.0,6292,41.32,72.25,141.0,20,11,26,8,New Zealand,Dambulla,2017,43650,61.0,1.0,0.0,13.0,17.0
8.0,80.00,4546.0,6302,41.02,72.26,141.0,20,11,26,8,England,Manchester,2025,43650,1.0,0.0,13.0,17.0,25.0
75.0,73.52,4554.0,6404,41.7,72.28,141.0,20,11,26,8,England,The Oval,2026,43650,0.0,13.0,17.0,25.0,8.0
5.0,23.80,4629.0,6425,41.37,72.12,141.0,21,11,27,8,England,Lord's,2027,43650,13.0,17.0,25.0,8.0,75.0
49.0,74.24,4634.0,6491,41.44,72.14,141.0,21,11,27,8,Bangladesh,Multan,2041,43650,17.0,25.0,8.0,75.0,5.0
106.0,83.46,4683.0,6618,42.0,72.36,141.0,21,11,27,8,Bangladesh,Faisalabad,2042,43650,25.0,8.0,75.0,5.0,49.0
65.0,87.83,4789.0,6692,42.2,72.53,141.0,21,11,27,9,Bangladesh,Lahore,2043,43650,8.0,75.0,5.0,49.0,106.0
94.0,71.75,4854.0,6823,43.02,72.51,141.0,21,11,28,9,Bangladesh,Rawalpindi,2044,43650,75.0,5.0,49.0,106.0,65.0
52.0,162.50,4948.0,6855,43.1,72.93,141.0,22,11,29,9,Bangladesh,Karachi,2045,43650,5.0,49.0,106.0,65.0,94.0
68.0,78.16,5000.0,6942,43.31,73.00,141.0,22,11,30,9,South Africa,Lahore,2046,43650,49.0,106.0,65.0,94.0,52.0
65.0,90.27,5068.0,7014,43.5,73.18,141.0,22,11,31,9,South Africa,Lahore,2047,43650,106.0,65.0,94.0,52.0,68.0
18.0,94.73,5133.0,7033,43.28,73.24,141.0,22,11,32,9,South Africa,Faisalabad,2048,43650,65.0,94.0,52.0,68.0,65.0
60.0,80.00,5151.0,7108,43.42,73.31,141.0,22,11,32,9,South Africa,Rawalpindi,2049,43650,94.0,52.0,68.0,65.0,18.0
0.0,0.00,5211.0,7118,43.06,73.20,141.0,22,11,33,9,South Africa,Rawalpindi,2050,43650,52.0,68.0,65.0,18.0,60.0
42.0,105.00,5211.0,7158,43.05,73.38,141.0,22,12,33,9,New Zealand,Lahore,2068,43650,68.0,65.0,18.0,60.0,0.0
11.0,64.70,5253.0,7175,42.79,73.36,141.0,22,12,33,9,New Zealand,Lahore,2071,43650,65.0,18.0,60.0,0.0,42.0
64.0,120.75,5264.0,7228,42.96,73.71,141.0,22,12,33,9,New Zealand,Faisalabad,2072,43650,18.0,60.0,0.0,42.0,11.0
5.0,71.42,5328.0,7235,42.66,73.71,141.0,22,12,34,9,New Zealand,Auckland,2075,43650,60.0,0.0,42.0,11.0,64.0
88.0,83.01,5333.0,7341,43.36,73.84,141.0,22,12,34,9,New Zealand,Queenstown,2076,43650,0.0,42.0,11.0,64.0,5.0
36.0,69.23,5421.0,7393,43.3,73.81,141.0,23,12,35,9,New Zealand,Christchurch,2078,43650,42.0,11.0,64.0,5.0,88.0
4.0,57.14,5457.0,7400,43.0,73.79,141.0,23,12,35,9,New Zealand,Napier,2081,43650,11.0,64.0,5.0,88.0,36.0
0.0,0.00,5461.0,7402,42.66,73.77,141.0,23,12,35,9,New Zealand,Wellington,2083,43650,64.0,5.0,88.0,36.0,4.0
73.0,107.35,5461.0,7470,42.89,74.08,141.0,23,13,35,9,India,Karachi,2112,43650,5.0,88.0,36.0,4.0,0.0
24.0,92.30,5534.0,7496,42.75,74.14,141.0,23,13,36,9,India,Rawalpindi,2114,43650,88.0,36.0,4.0,0.0,73.0
2.0,18.18,5558.0,7507,42.44,74.06,141.0,23,13,36,9,India,Peshawar,2115,43650,36.0,4.0,0.0,73.0,24.0
9.0,47.36,5560.0,7526,42.18,73.99,141.0,23,13,36,9,India,Lahore,2116,43650,4.0,0.0,73.0,24.0,2.0
1.0,14.28,5569.0,7533,41.87,73.94,141.0,23,13,36,9,India,Lahore,2117,43650,0.0,73.0,24.0,2.0,9.0
29.0,107.40,5570.0,7560,42.09,74.06,141.0,23,13,36,9,Bangladesh,Colombo (SSC),2145,43650,73.0,24.0,2.0,9.0,1.0
0.0,0.00,5599.0,7563,41.78,74.03,141.0,24,13,36,9,Sri Lanka,Colombo (RPS),2150,43650,24.0,2.0,9.0,1.0,29.0
29.0,103.57,5599.0,7591,41.68,74.14,141.0,24,14,36,9,India,Colombo (RPS),2152,43650,2.0,9.0,1.0,29.0,0.0
39.0,48.75,5628.0,7671,41.66,73.87,141.0,24,14,36,9,Bangladesh,Colombo (RPS),2154,43650,9.0,1.0,29.0,0.0,29.0
28.0,100.00,5667.0,7699,41.56,73.97,141.0,24,14,36,9,India,Amstelveen,2157,43650,1.0,29.0,0.0,29.0,39.0
43.0,75.43,5695.0,7756,41.57,73.98,141.0,24,14,36,9,Australia,Amstelveen,2162,43650,29.0,0.0,29.0,39.0,28.0
88.0,89.79,5738.0,7854,41.91,74.17,141.0,24,14,36,9,Australia,Lord's,2166,43650,0.0,29.0,39.0,28.0,43.0
81.0,71.05,5826.0,7968,42.49,74.13,141.0,24,14,37,9,India,Birmingham,2179,43650,29.0,39.0,28.0,43.0,88.0
12.0,42.85,5907.0,7996,42.27,74.02,141.0,25,14,38,9,West Indies,Southampton,2181,43650,39.0,28.0,43.0,88.0,81.0
1.0,25.00,5919.0,8000,41.98,74.00,141.0,25,14,38,9,Zimbabwe,Multan,2183,43650,28.0,43.0,88.0,81.0,12.0
14.0,100.00,5920.0,8014,41.78,74.04,141.0,25,14,38,9,Zimbabwe,Peshawar,2184,43650,43.0,88.0,81.0,12.0,1.0
107.0,88.42,5934.0,8135,42.54,74.25,141.0,25,14,38,9,Sri Lanka,Karachi,2185,43650,88.0,81.0,12.0,1.0,14.0
30.0,111.11,6041.0,8162,42.45,74.38,141.0,26,14,38,10,Sri Lanka,Lahore,2187,43650,81.0,12.0,1.0,14.0,107.0
7.0,70.00,6071.0,8172,42.2,74.37,141.0,26,14,38,10,Sri Lanka,Lahore,2188,43650,12.0,1.0,14.0,107.0,30.0
18.0,72.00,6078.0,8197,42.04,74.36,141.0,26,14,38,10,India,Kolkata,2192,43650,1.0,14.0,107.0,30.0,7.0
4.0,80.00,6096.0,8202,41.78,74.37,141.0,26,14,38,10,ICC World XI,Melbourne,2203,43650,14.0,107.0,30.0,7.0,18.0
30.0,63.82,6100.0,8249,41.7,74.31,141.0,26,14,38,10,Australia,Hobart,2205,43650,107.0,30.0,7.0,18.0,4.0
9.0,40.90,6130.0,8271,41.76,74.22,141.0,26,14,38,10,West Indies,Brisbane,2206,43650,30.0,7.0,18.0,4.0,30.0
4.0,66.66,6139.0,8277,41.5,74.21,141.0,27,14,38,10,Australia,Sydney,2209,43650,7.0,18.0,4.0,30.0,9.0
45.0,97.82,6143.0,8323,41.53,74.34,141.0,27,14,38,10,West Indies,Adelaide,2213,43650,18.0,4.0,30.0,9.0,4.0
72.0,80.00,6188.0,8413,41.73,74.40,141.0,27,14,38,10,Australia,Perth,2215,43650,4.0,30.0,9.0,4.0,45.0
105.0,105.00,6260.0,8513,42.15,74.76,141.0,27,14,39,10,West Indies,Perth,2218,43650,30.0,9.0,4.0,45.0,72.0
2.0,50.00,6365.0,8517,41.88,74.75,141.0,27,14,39,11,Australia,Melbourne,2220,43650,9.0,4.0,45.0,72.0,105.0
51.0,89.47,6367.0,8574,41.94,74.85,141.0,27,14,39,11,Australia,Sydney,2222,43650,4.0,45.0,72.0,105.0,2.0
0.0,0.00,6418.0,8582,41.67,74.78,141.0,27,14,40,11,India,Kochi,2235,43650,45.0,72.0,105.0,2.0,51.0
71.0,126.78,6418.0,8638,41.86,75.12,141.0,27,15,40,11,India,Visakhapatnam,2236,43650,72.0,105.0,2.0,51.0,0.0
43.0,138.70,6489.0,8669,41.87,75.34,141.0,27,15,41,11,India,Jamshedpur,2237,43650,105.0,2.0,51.0,0.0,71.0
11.0,122.22,6532.0,8678,41.67,75.39,141.0,27,15,41,11,India,Ahmedabad,2238,43650,2.0,51.0,0.0,71.0,43.0
24.0,48.00,6543.0,8728,41.56,75.24,141.0,27,15,41,11,India,Kanpur,2239,43650,51.0,0.0,71.0,43.0,11.0
50.0,84.74,6567.0,8787,41.61,75.30,141.0,27,15,41,11,India,Delhi,2240,43650,0.0,71.0,43.0,11.0,24.0
30.0,65.21,6617.0,8833,41.54,75.25,141.0,27,15,42,11,West Indies,Kingstown,2246,43650,71.0,43.0,11.0,24.0,50.0
21.0,60.00,6647.0,8868,41.41,75.19,141.0,27,15,42,11,West Indies,Gros Islet,2247,43650,43.0,11.0,24.0,50.0,30.0
50.0,79.36,6668.0,8931,41.46,75.22,141.0,27,15,42,11,West Indies,Gros Islet,2248,43650,11.0,24.0,50.0,30.0,21.0
1.0,33.33,6718.0,8934,41.22,75.20,141.0,27,15,43,11,Africa XI,Centurion,2269,43650,24.0,50.0,30.0,21.0,50.0
42.0,75.00,6719.0,8990,41.22,75.20,141.0,27,15,43,11,Africa XI,Durban,2270,43650,50.0,30.0,21.0,50.0,1.0
59.0,93.65,6761.0,9053,41.33,75.33,141.0,27,15,43,11,England,Lahore,2304,43650,30.0,21.0,50.0,1.0,42.0
28.0,41.17,6820.0,9121,41.5,75.07,141.0,27,15,44,11,England,Lahore,2305,43650,21.0,50.0,1.0,42.0,59.0
68.0,104.61,6848.0,9186,41.66,75.28,141.0,28,15,44,11,England,Karachi,2306,43650,50.0,1.0,42.0,59.0,28.0
11.0,64.70,6916.0,9203,41.47,75.26,141.0,28,15,45,11,England,Rawalpindi,2307,43650,1.0,42.0,59.0,28.0,68.0
54.0,68.35,6927.0,9282,41.55,75.21,141.0,28,15,45,11,England,Rawalpindi,2308,43650,42.0,59.0,28.0,68.0,11.0
17.0,121.42,6981.0,9296,41.4,75.27,141.0,28,15,46,11,India,Peshawar,2324,43650,59.0,28.0,68.0,11.0,54.0
1.0,16.66,6998.0,9302,41.17,75.24,141.0,28,15,46,11,India,Rawalpindi,2327,43650,28.0,68.0,11.0,54.0,17.0
1.0,50.00,6999.0,9304,40.93,75.23,141.0,28,15,46,11,India,Lahore,2329,43650,68.0,11.0,54.0,17.0,1.0
25.0,62.50,7000.0,9344,40.84,75.18,141.0,28,15,46,11,India,Multan,2331,43650,11.0,54.0,17.0,1.0,1.0
67.0,78.82,7025.0,9429,40.99,75.21,141.0,28,15,46,11,India,Karachi,2333,43650,54.0,17.0,1.0,1.0,25.0
46.0,60.52,7092.0,9505,41.02,75.09,141.0,28,15,47,11,Sri Lanka,Colombo (RPS),2351,43650,17.0,1.0,1.0,25.0,67.0
26.0,43.33,7138.0,9565,40.93,74.89,141.0,28,15,47,11,Sri Lanka,Colombo (RPS),2352,43650,1.0,1.0,25.0,67.0,46.0
53.0,72.60,7164.0,9638,41.0,74.88,141.0,28,15,47,11,Sri Lanka,Colombo (SSC),2354,43650,1.0,25.0,67.0,46.0,26.0
1.0,7.14,7217.0,9652,40.77,74.78,141.0,28,15,48,11,India,Abu Dhabi,2363,43650,25.0,67.0,46.0,26.0,53.0
5.0,55.55,7218.0,9661,40.57,74.76,141.0,28,15,48,11,India,Abu Dhabi,2364,43650,67.0,46.0,26.0,53.0,1.0
83.0,73.45,7223.0,9774,41.04,74.74,141.0,28,15,48,11,Scotland,Edinburgh,2387,43650,46.0,26.0,53.0,1.0,5.0
49.0,60.49,7306.0,9855,41.32,74.63,141.0,29,15,49,11,England,Lord's,2409,43650,26.0,53.0,1.0,5.0,83.0
60.0,58.25,7355.0,9958,41.42,74.46,141.0,30,15,49,11,England,Southampton,2410,43650,53.0,1.0,5.0,83.0,49.0
29.0,36.25,7415.0,10038,41.35,74.15,141.0,30,15,50,11,England,Nottingham,2411,43650,1.0,5.0,83.0,49.0,60.0
11.0,64.70,7444.0,10055,41.18,74.14,141.0,30,15,50,11,England,Birmingham,2412,43650,5.0,83.0,49.0,60.0,29.0
49.0,62.82,7455.0,10133,41.23,74.05,141.0,30,15,50,11,Sri Lanka,Jaipur,2431,43650,83.0,49.0,60.0,29.0,11.0
71.0,77.17,7504.0,10225,41.39,74.08,141.0,30,15,50,11,New Zealand,Mohali,2436,43650,49.0,60.0,29.0,11.0,49.0
5.0,62.50,7575.0,10233,41.19,74.07,141.0,30,15,51,11,South Africa,Mohali,2438,43650,60.0,29.0,11.0,49.0,71.0
28.0,73.68,7580.0,10271,41.34,74.07,141.0,30,15,51,11,West Indies,Lahore,2463,43650,29.0,11.0,49.0,71.0,5.0
39.0,156.00,7608.0,10296,41.33,74.27,141.0,31,15,51,11,South Africa,Centurion,2506,43650,11.0,49.0,71.0,5.0,28.0
101.0,90.99,7647.0,10407,41.88,74.44,141.0,31,15,51,11,South Africa,Durban,2513,43650,49.0,71.0,5.0,28.0,39.0
79.0,80.61,7748.0,10505,42.08,74.50,141.0,32,15,51,12,South Africa,Port Elizabeth,2517,43650,71.0,5.0,28.0,39.0,101.0
21.0,72.41,7827.0,10534,41.96,74.50,141.0,32,15,52,12,South Africa,Cape Town,2521,43650,5.0,28.0,39.0,101.0,79.0
5.0,50.00,7848.0,10544,41.77,74.47,141.0,32,15,52,12,South Africa,Johannesburg,2523,43650,28.0,39.0,101.0,79.0,21.0
37.0,51.38,7853.0,10616,41.74,74.32,141.0,32,15,52,12,West Indies,Kingston,2531,43650,39.0,101.0,79.0,21.0,5.0
15.0,48.38,7890.0,10647,41.6,74.24,141.0,32,15,52,12,Ireland,Kingston,2539,43650,101.0,79.0,21.0,5.0,37.0
3.0,30.00,7905.0,10657,41.4,74.20,141.0,32,15,52,12,Zimbabwe,Kingston,2547,43650,79.0,21.0,5.0,37.0,15.0
12.0,48.00,7908.0,10682,41.25,74.14,141.0,32,15,52,12,Sri Lanka,Abu Dhabi,2584,43650,21.0,5.0,37.0,15.0,3.0
37.0,82.22,7920.0,10727,41.22,74.17,141.0,32,15,52,12,Sri Lanka,Abu Dhabi,2585,43650,5.0,37.0,15.0,3.0,12.0
5.0,62.50,7957.0,10735,41.04,74.16,141.0,32,15,52,12,Sri Lanka,Abu Dhabi,2586,43650,37.0,15.0,3.0,12.0,37.0
66.0,89.18,7962.0,10809,41.16,74.27,141.0,32,15,52,12,Africa XI,Bengaluru,2587,43650,15.0,3.0,12.0,37.0,5.0
51.0,115.90,8028.0,10853,41.21,74.44,141.0,32,15,53,12,Africa XI,Chennai,2588,43650,3.0,12.0,37.0,5.0,66.0
2.0,28.57,8079.0,10860,41.02,74.41,141.0,32,15,54,12,Africa XI,Chennai,2589,43650,12.0,37.0,5.0,66.0,51.0
53.0,70.66,8081.0,10935,41.08,74.38,141.0,32,15,54,12,South Africa,Lahore,2633,43650,37.0,5.0,66.0,51.0,2.0
117.0,81.81,8134.0,11078,41.46,74.48,141.0,32,15,55,12,South Africa,Lahore,2635,43650,5.0,66.0,51.0,2.0,53.0
58.0,51.32,8251.0,11191,41.75,74.24,141.0,32,15,55,13,South Africa,Faisalabad,2637,43650,66.0,51.0,2.0,53.0,117.0
5.0,50.00,8309.0,11201,41.57,74.22,141.0,33,15,56,13,South Africa,Multan,2639,43650,51.0,2.0,53.0,117.0,58.0
53.0,60.22,8314.0,11289,41.62,74.11,141.0,33,15,56,13,South Africa,Lahore,2642,43650,2.0,53.0,117.0,58.0,5.0
82.0,93.18,8367.0,11377,42.03,74.26,141.0,33,15,57,13,India,Guwahati,2643,43650,53.0,117.0,58.0,5.0,53.0
12.0,48.00,8449.0,11402,41.88,74.20,141.0,34,15,58,13,India,Mohali,2644,43650,117.0,58.0,5.0,53.0,82.0
16.0,66.66,8461.0,11426,41.75,74.19,141.0,34,15,58,13,India,Kanpur,2645,43650,58.0,5.0,53.0,82.0,12.0
99.0,95.19,8477.0,11530,42.24,74.37,141.0,34,15,58,13,India,Gwalior,2646,43650,5.0,53.0,82.0,12.0,16.0
74.0,90.24,8576.0,11612,42.4,74.49,141.0,35,15,59,13,India,Jaipur,2647,43650,53.0,82.0,12.0,16.0,99.0
72.0,97.29,8650.0,11686,42.54,74.63,141.0,35,15,60,13,Zimbabwe,Karachi,2662,43650,82.0,12.0,16.0,99.0,74.0
38.0,60.31,8722.0,11749,42.73,74.55,141.0,35,15,61,13,Zimbabwe,Hyderabad (Sind),2663,43650,12.0,16.0,99.0,74.0,72.0
5.0,19.23,8760.0,11775,42.54,74.43,141.0,36,15,61,13,Zimbabwe,Multan,2665,43650,16.0,99.0,74.0,72.0,38.0
108.0,97.29,8765.0,11886,43.07,74.65,141.0,36,15,61,13,Zimbabwe,Faisalabad,2667,43650,99.0,74.0,72.0,38.0,5.0
108.0,104.85,8873.0,11989,43.59,74.91,141.0,37,15,61,14,Bangladesh,Lahore,2696,43650,74.0,72.0,38.0,5.0,108.0
32.0,106.66,8981.0,12019,43.75,74.98,141.0,38,15,61,15,Bangladesh,Faisalabad,2698,43650,72.0,38.0,5.0,108.0,108.0
2.0,25.00,9013.0,12027,43.55,74.95,141.0,39,15,61,15,Bangladesh,Lahore,2700,43650,38.0,5.0,108.0,108.0,32.0
37.0,67.27,9015.0,12082,43.72,74.92,141.0,39,15,61,15,Bangladesh,Multan,2702,43650,5.0,108.0,108.0,32.0,2.0
22.0,129.41,9052.0,12099,43.62,74.99,141.0,40,15,61,15,Bangladesh,Karachi,2703,43650,108.0,108.0,32.0,2.0,37.0
59.0,105.35,9074.0,12155,43.69,75.13,141.0,40,15,61,15,Bangladesh,Dhaka,2704,43650,108.0,32.0,2.0,37.0,22.0
11.0,100.00,9133.0,12166,43.54,75.16,141.0,40,15,62,15,India,Dhaka,2705,43650,32.0,2.0,37.0,22.0,59.0
28.0,100.00,9144.0,12194,43.46,75.21,141.0,40,15,62,15,Hong Kong,Karachi,2712,43650,2.0,37.0,22.0,59.0,11.0
30.0,150.00,9172.0,12214,43.4,75.33,141.0,40,15,62,15,India,Karachi,2717,43650,37.0,22.0,59.0,11.0,28.0
19.0,65.51,9202.0,12243,43.29,75.31,141.0,40,15,62,15,Sri Lanka,Karachi,2723,43650,22.0,59.0,11.0,28.0,30.0
21.0,91.30,9221.0,12266,43.18,75.34,141.0,40,15,62,15,India,Karachi,2730,43650,59.0,11.0,28.0,30.0,19.0
4.0,40.00,9242.0,12276,43.0,75.31,141.0,40,15,62,15,Sri Lanka,Dambulla,2864,43650,11.0,28.0,30.0,19.0,21.0
6.0,50.00,9246.0,12288,42.83,75.29,141.0,40,15,62,15,Sri Lanka,Colombo (RPS),2868,43650,28.0,30.0,19.0,21.0,4.0
43.0,78.18,9252.0,12343,42.83,75.30,141.0,40,15,62,15,Sri Lanka,Colombo (RPS),2870,43650,30.0,19.0,21.0,4.0,6.0
23.0,74.19,9295.0,12374,42.74,75.30,141.0,40,15,62,15,West Indies,Johannesburg,2894,43650,19.0,21.0,4.0,6.0,43.0
87.0,98.86,9318.0,12462,42.94,75.46,141.0,40,15,62,15,India,Centurion,2898,43650,21.0,4.0,6.0,43.0,23.0
45.0,65.21,9405.0,12531,42.95,75.41,141.0,40,15,63,15,Australia,Centurion,2903,43650,4.0,6.0,43.0,23.0,87.0
45.0,57.69,9450.0,12609,42.96,75.30,141.0,40,15,63,15,New Zealand,Johannesburg,2906,43650,6.0,43.0,23.0,87.0,45.0
30.0,61.22,9495.0,12658,42.9,75.24,141.0,40,15,63,15,New Zealand,Abu Dhabi,2921,43650,43.0,23.0,87.0,45.0,45.0
18.0,100.00,9525.0,12676,42.79,75.28,141.0,40,15,63,15,New Zealand,Abu Dhabi,2924,43650,23.0,87.0,45.0,45.0,30.0
2.0,28.57,9543.0,12683,42.61,75.25,141.0,40,15,63,15,Australia,Brisbane,2944,43650,87.0,45.0,45.0,30.0,18.0
58.0,61.70,9545.0,12777,42.68,75.15,141.0,40,15,63,15,Australia,Sydney,2945,43650,45.0,45.0,30.0,18.0,2.0
11.0,137.50,9603.0,12785,42.53,75.19,141.0,40,15,64,15,Australia,Adelaide,2946,43650,45.0,30.0,18.0,2.0,58.0
10.0,50.00,9614.0,12805,42.39,75.15,141.0,40,15,64,15,Australia,Perth,2947,43650,30.0,18.0,2.0,58.0,11.0
8.0,61.53,9624.0,12818,42.24,75.14,141.0,40,15,64,15,England,Chester-le-Street,3043,43650,18.0,2.0,58.0,11.0,10.0
46.0,95.83,9632.0,12866,42.26,75.22,141.0,40,15,64,15,England,Leeds,3044,43650,2.0,58.0,11.0,10.0,8.0
16.0,72.72,9678.0,12888,42.14,75.21,141.0,40,15,64,15,England,The Oval,3045,43650,58.0,11.0,10.0,8.0,46.0
3.0,50.00,9694.0,12894,41.97,75.20,141.0,40,15,64,15,England,Lord's,3046,43650,11.0,10.0,8.0,46.0,16.0
20.0,46.51,9697.0,12937,41.88,75.11,141.0,40,15,64,15,England,Southampton,3047,43650,10.0,8.0,46.0,16.0,3.0
3.0,60.00,9717.0,12942,41.71,75.10,141.0,40,15,64,15,South Africa,Dubai (DSC),3069,43650,8.0,46.0,16.0,3.0,20.0
20.0,111.11,122.0,148,28.4,95.94,77.0,0,1,1,0,South Africa,Centurion,1197,5390,18.0,0.0,1.0,77.0,26.0
3.0,30.00,142.0,158,24.16,91.77,77.0,1,1,1,0,South Africa,Bloemfontein,1199,5390,0.0,1.0,77.0,26.0,20.0
53.0,106.00,145.0,208,28.28,95.19,77.0,1,1,1,0,England,The Oval,1211,5390,1.0,77.0,26.0,20.0,3.0
33.0,78.57,198.0,250,28.87,92.40,77.0,1,1,2,0,England,Lord's,1213,5390,77.0,26.0,20.0,3.0,53.0
4.0,40.00,231.0,260,26.11,90.38,77.0,1,1,2,0,South Africa,Sydney,1254,5390,26.0,20.0,3.0,53.0,33.0
29.0,65.90,235.0,304,26.4,86.84,77.0,1,1,2,0,New Zealand,Adelaide,1256,5390,20.0,3.0,53.0,33.0,4.0
29.0,50.87,264.0,361,29.3,81.16,77.0,1,1,2,0,South Africa,Melbourne,1257,5390,3.0,53.0,33.0,4.0,29.0
11.0,52.38,293.0,382,30.4,79.58,77.0,2,1,2,0,New Zealand,Melbourne,1265,5390,53.0,33.0,4.0,29.0,29.0
21.0,60.00,304.0,417,29.54,77.93,77.0,3,1,2,0,South Africa,Brisbane,1272,5390,33.0,4.0,29.0,29.0,11.0
28.0,100.00,325.0,445,29.41,79.32,77.0,3,1,2,0,New Zealand,Sydney,1275,5390,4.0,29.0,29.0,11.0,21.0
6.0,23.07,353.0,471,27.61,76.22,77.0,3,1,2,0,South Africa,Perth,1280,5390,29.0,29.0,11.0,21.0,28.0
20.0,74.07,359.0,498,27.07,76.10,77.0,3,1,2,0,South Africa,Melbourne,1283,5390,29.0,11.0,21.0,28.0,6.0
100.0,96.15,379.0,602,31.93,79.56,100.0,3,1,2,0,South Africa,Sydney,1285,5390,11.0,21.0,28.0,6.0,20.0
6.0,40.00,479.0,617,30.31,78.60,100.0,3,1,2,1,South Africa,Sydney,1287,5390,21.0,28.0,6.0,20.0,100.0
118.0,100.85,485.0,734,35.47,82.15,118.0,3,1,2,1,New Zealand,Christchurch,1290,5390,28.0,6.0,20.0,100.0,6.0
0.0,0.00,603.0,736,33.5,81.92,118.0,3,1,2,2,New Zealand,Wellington,1291,5390,6.0,20.0,100.0,6.0,118.0
40.0,85.10,603.0,783,33.84,82.12,118.0,3,2,2,2,New Zealand,Napier,1292,5390,20.0,100.0,6.0,118.0,0.0
42.0,105.00,643.0,823,34.25,83.23,118.0,3,2,2,2,New Zealand,Auckland,1293,5390,100.0,6.0,118.0,0.0,40.0
61.0,135.55,685.0,868,35.52,85.94,118.0,3,2,2,2,India,Kochi,1300,5390,6.0,118.0,0.0,40.0,42.0
12.0,54.54,746.0,890,34.45,85.16,118.0,3,2,3,2,Zimbabwe,Ahmedabad,1302,5390,118.0,0.0,40.0,42.0,61.0
11.0,78.57,758.0,904,33.43,85.06,118.0,3,2,3,2,India,Kanpur,1308,5390,0.0,40.0,42.0,61.0,12.0
