Match Runs,Total Runs,Ave,Career SR,HS,Opposition,Ground,m1,m2,m3,m4,m5,Records,class
1.0,3508.0,24.88,99.54,109.0,Australia,Melbourne (Docklands),108.0,14.0,1.0,40.0,18.0,240,1.0
3.0,3509.0,24.73,99.43,109.0,Australia,Melbourne (Docklands),14.0,1.0,40.0,18.0,1.0,240,1.0
14.0,3512.0,24.65,99.52,109.0,Australia,Brisbane,1.0,40.0,18.0,1.0,3.0,240,1.0
33.0,3526.0,24.71,99.66,109.0,South Africa,Tangier,40.0,18.0,1.0,3.0,14.0,240,2.0
13.0,3559.0,24.63,99.55,109.0,Sri Lanka,Tangier,18.0,1.0,3.0,14.0,33.0,240,1.0
26.0,3572.0,24.64,99.83,109.0,Sri Lanka,Tangier,1.0,3.0,14.0,33.0,13.0,240,2.0
62.0,3598.0,24.89,100.43,109.0,South Africa,Tangier,3.0,14.0,33.0,13.0,26.0,240,4.0
27.0,3660.0,24.91,100.57,109.0,Kenya,Nairobi (Gym),14.0,33.0,13.0,26.0,62.0,250,2.0
0.0,3687.0,24.74,100.51,109.0,Australia,Nairobi (Gym),33.0,13.0,26.0,62.0,27.0,250,1.0
31.0,3687.0,24.78,100.59,109.0,Kenya,Nairobi (Gym),13.0,26.0,62.0,27.0,0.0,245,2.0
0.0,3718.0,24.62,100.56,109.0,Australia,Nairobi (Gym),26.0,62.0,27.0,0.0,31.0,245,1.0
6.0,3718.0,24.5,100.53,109.0,Australia,Nairobi (Gym),62.0,27.0,0.0,31.0,0.0,240,1.0
4.0,3724.0,24.36,100.32,109.0,Sri Lanka,Colombo (RPS),27.0,0.0,31.0,0.0,6.0,240,1.0
55.0,3728.0,24.72,101.31,109.0,Netherlands,Colombo (SSC),0.0,31.0,0.0,6.0,4.0,240,3.0
4.0,3783.0,24.59,101.33,109.0,Zimbabwe,Bulawayo,31.0,0.0,6.0,4.0,55.0,255,1.0
30.0,3787.0,24.62,101.65,109.0,Zimbabwe,Bulawayo,0.0,6.0,4.0,55.0,4.0,255,2.0
0.0,3817.0,24.46,101.59,109.0,Zimbabwe,Harare,6.0,4.0,55.0,4.0,30.0,255,1.0
8.0,3817.0,24.36,101.59,109.0,Zimbabwe,Harare,4.0,55.0,4.0,30.0,0.0,250,1.0
13.0,3825.0,24.29,101.72,109.0,South Africa,Port Elizabeth,55.0,4.0,30.0,0.0,8.0,250,1.0
16.0,3838.0,24.23,101.71,109.0,South Africa,East London,4.0,30.0,0.0,8.0,13.0,250,1.0
0.0,3854.0,24.08,101.6,109.0,South Africa,Paarl,30.0,0.0,8.0,13.0,16.0,250,1.0
17.0,3854.0,24.04,101.62,109.0,South Africa,Cape Town,0.0,8.0,13.0,16.0,0.0,245,1.0
1.0,3871.0,23.9,101.44,109.0,Australia,Johannesburg,8.0,13.0,16.0,0.0,17.0,245,1.0
6.0,3872.0,23.79,101.43,109.0,England,Cape Town,13.0,16.0,0.0,17.0,1.0,245,1.0
9.0,3878.0,23.7,101.48,109.0,India,Centurion,16.0,0.0,17.0,1.0,6.0,245,1.0
80.0,3887.0,24.04,102.03,109.0,India,Rawalpindi,0.0,17.0,1.0,6.0,9.0,245,5.0
6.0,3967.0,23.93,102.05,109.0,India,Peshawar,17.0,1.0,6.0,9.0,80.0,255,1.0
3.0,3973.0,23.8,101.87,109.0,India,Lahore,1.0,6.0,9.0,80.0,6.0,255,1.0
19.0,3976.0,23.77,101.99,109.0,India,Amstelveen,6.0,9.0,80.0,6.0,3.0,255,1.0
0.0,3995.0,23.63,101.99,109.0,Australia,Amstelveen,9.0,80.0,6.0,3.0,19.0,255,1.0
0.0,3995.0,23.5,101.8,109.0,Australia,Lord's,80.0,6.0,3.0,19.0,0.0,250,1.0
3.0,3995.0,23.38,101.78,109.0,Kenya,Birmingham,6.0,3.0,19.0,0.0,0.0,245,1.0
25.0,3998.0,23.38,102.1,109.0,India,Birmingham,3.0,19.0,0.0,0.0,3.0,245,2.0
17.0,4023.0,23.35,102.2,109.0,West Indies,Southampton,19.0,0.0,0.0,3.0,25.0,245,1.0
58.0,4040.0,23.55,102.99,109.0,Zimbabwe,Multan,0.0,0.0,3.0,25.0,17.0,245,3.0
16.0,4098.0,23.64,103.23,109.0,Zimbabwe,Peshawar,0.0,3.0,25.0,17.0,58.0,255,1.0
11.0,4114.0,23.57,103.35,109.0,Sri Lanka,Lahore,3.0,25.0,17.0,58.0,16.0,260,1.0
56.0,4125.0,23.89,104.08,109.0,Australia,Hobart,25.0,17.0,58.0,16.0,11.0,260,3.0
48.0,4181.0,24.02,104.31,109.0,Australia,Sydney,17.0,58.0,16.0,11.0,56.0,275,3.0
17.0,4229.0,23.98,104.32,109.0,West Indies,Adelaide,58.0,16.0,11.0,56.0,48.0,275,1.0
30.0,4246.0,24.02,104.72,109.0,Australia,Perth,16.0,11.0,56.0,48.0,17.0,275,2.0
23.0,4276.0,24.01,105.03,109.0,West Indies,Perth,11.0,56.0,48.0,17.0,30.0,275,2.0
26.0,4299.0,24.02,105.28,109.0,Australia,Melbourne,56.0,48.0,17.0,30.0,23.0,275,2.0
31.0,4325.0,24.06,105.49,109.0,Australia,Sydney,48.0,17.0,30.0,23.0,26.0,275,2.0
8.0,4356.0,23.97,105.41,109.0,India,Kochi,17.0,30.0,23.0,26.0,31.0,275,1.0
0.0,4364.0,23.84,105.35,109.0,India,Visakhapatnam,30.0,23.0,26.0,31.0,8.0,275,1.0
17.0,4364.0,23.8,105.33,109.0,India,Jamshedpur,23.0,26.0,31.0,8.0,0.0,270,1.0
40.0,4381.0,23.89,105.71,109.0,India,Ahmedabad,26.0,31.0,8.0,0.0,17.0,270,3.0
102.0,4421.0,24.31,106.97,109.0,India,Kanpur,31.0,8.0,0.0,17.0,40.0,270,6.0
44.0,4523.0,24.42,107.43,109.0,India,Delhi,8.0,0.0,17.0,40.0,102.0,290,3.0
24.0,4567.0,24.42,107.46,109.0,West Indies,Kingstown,0.0,17.0,40.0,102.0,44.0,290,2.0
12.0,4591.0,24.35,107.49,109.0,West Indies,Gros Islet,17.0,40.0,102.0,44.0,24.0,290,1.0
56.0,4603.0,24.52,108.04,109.0,West Indies,Gros Islet,40.0,102.0,44.0,24.0,12.0,290,3.0
13.0,4659.0,24.46,108.09,109.0,Africa XI,Centurion,102.0,44.0,24.0,12.0,56.0,300,1.0
6.0,4672.0,24.36,108.18,109.0,Africa XI,Durban,44.0,24.0,12.0,56.0,13.0,300,1.0
0.0,4678.0,24.23,108.08,109.0,Africa XI,Durban,24.0,12.0,56.0,13.0,6.0,300,1.0
2.0,4678.0,24.12,108.03,109.0,Australia,Melbourne (Docklands),12.0,56.0,13.0,6.0,0.0,295,1.0
16.0,4680.0,24.08,108.2,109.0,Australia,Melbourne (Docklands),56.0,13.0,6.0,0.0,2.0,295,1.0
31.0,4696.0,24.11,108.56,109.0,England,Karachi,13.0,6.0,0.0,2.0,16.0,295,2.0
34.0,4727.0,24.16,108.52,109.0,England,Rawalpindi,6.0,0.0,2.0,16.0,31.0,295,2.0
4.0,4761.0,24.06,108.36,109.0,England,Rawalpindi,0.0,2.0,16.0,31.0,34.0,295,1.0
17.0,4765.0,24.03,108.38,109.0,India,Peshawar,2.0,16.0,31.0,34.0,4.0,295,1.0
18.0,4782.0,24.0,108.52,109.0,India,Rawalpindi,16.0,31.0,34.0,4.0,17.0,295,1.0
19.0,4800.0,23.97,108.51,109.0,India,Lahore,31.0,34.0,4.0,17.0,18.0,295,1.0
2.0,4819.0,23.86,108.43,109.0,Sri Lanka,Colombo (RPS),34.0,4.0,17.0,18.0,19.0,295,1.0
2.0,4821.0,23.75,108.23,109.0,Sri Lanka,Colombo (RPS),4.0,17.0,18.0,19.0,2.0,295,1.0
1.0,4823.0,23.64,108.2,109.0,Sri Lanka,Colombo (SSC),17.0,18.0,19.0,2.0,2.0,295,1.0
0.0,4824.0,23.53,108.16,109.0,India,Abu Dhabi,18.0,19.0,2.0,2.0,1.0,295,1.0
11.0,4824.0,23.47,108.16,109.0,Scotland,Edinburgh,19.0,2.0,2.0,1.0,0.0,290,1.0
0.0,4835.0,23.35,108.09,109.0,England,Southampton,2.0,2.0,1.0,0.0,11.0,290,1.0
23.0,4835.0,23.35,107.95,109.0,England,Nottingham,2.0,1.0,0.0,11.0,0.0,285,2.0
2.0,4858.0,23.25,107.83,109.0,England,Birmingham,1.0,0.0,11.0,0.0,23.0,285,1.0
1.0,4860.0,23.14,107.66,109.0,Sri Lanka,Jaipur,0.0,11.0,0.0,23.0,2.0,285,1.0
4.0,4861.0,23.05,107.6,109.0,New Zealand,Mohali,11.0,0.0,23.0,2.0,1.0,285,1.0
14.0,4865.0,23.01,107.72,109.0,South Africa,Mohali,0.0,23.0,2.0,1.0,4.0,285,1.0
1.0,4879.0,22.91,107.6,109.0,West Indies,Multan,23.0,2.0,1.0,4.0,14.0,285,1.0
17.0,4880.0,22.88,107.65,109.0,South Africa,Centurion,2.0,1.0,4.0,14.0,1.0,285,1.0
77.0,4897.0,23.24,108.5,109.0,South Africa,Durban,1.0,4.0,14.0,1.0,17.0,285,4.0
8.0,4974.0,23.17,108.58,109.0,South Africa,Port Elizabeth,4.0,14.0,1.0,17.0,77.0,300,1.0
16.0,4982.0,23.13,108.69,109.0,Zimbabwe,Kingston,14.0,1.0,17.0,77.0,8.0,300,1.0
73.0,4998.0,23.47,109.47,109.0,Sri Lanka,Abu Dhabi,1.0,17.0,77.0,8.0,16.0,300,4.0
1.0,5071.0,23.37,109.38,109.0,Sri Lanka,Abu Dhabi,17.0,77.0,8.0,16.0,73.0,315,1.0
47.0,5072.0,23.48,109.77,109.0,South Africa,Lahore,77.0,8.0,16.0,73.0,1.0,315,3.0
6.0,5119.0,23.4,109.81,109.0,South Africa,Lahore,8.0,16.0,73.0,1.0,47.0,315,1.0
32.0,5125.0,23.44,110.07,109.0,South Africa,Faisalabad,16.0,73.0,1.0,47.0,6.0,315,2.0
0.0,5157.0,23.33,109.98,109.0,South Africa,Multan,73.0,1.0,47.0,6.0,32.0,315,1.0
9.0,5157.0,23.27,109.91,109.0,South Africa,Lahore,1.0,47.0,6.0,32.0,0.0,310,1.0
31.0,5166.0,23.3,109.82,109.0,India,Guwahati,47.0,6.0,32.0,0.0,9.0,310,2.0
29.0,5197.0,23.43,110.11,109.0,India,Mohali,6.0,32.0,0.0,9.0,31.0,310,2.0
12.0,5226.0,23.38,110.2,109.0,India,Kanpur,32.0,0.0,9.0,31.0,29.0,315,1.0
1.0,5238.0,23.28,110.13,109.0,India,Gwalior,0.0,9.0,31.0,29.0,12.0,315,1.0
2.0,5239.0,23.29,110.1,109.0,Zimbabwe,Karachi,9.0,31.0,29.0,12.0,1.0,315,1.0
43.0,5241.0,23.48,110.38,109.0,Zimbabwe,Hyderabad (Sind),31.0,29.0,12.0,1.0,2.0,320,3.0
85.0,5284.0,23.75,110.95,109.0,Zimbabwe,Multan,29.0,12.0,1.0,2.0,43.0,325,5.0
27.0,5369.0,23.87,111.25,109.0,Bangladesh,Lahore,12.0,1.0,2.0,43.0,85.0,335,2.0
13.0,5396.0,23.82,111.31,109.0,Bangladesh,Lahore,1.0,2.0,43.0,85.0,27.0,340,1.0
4.0,5409.0,23.74,111.28,109.0,Bangladesh,Karachi,2.0,43.0,85.0,27.0,13.0,340,1.0
20.0,5413.0,23.72,111.3,109.0,Bangladesh,Dhaka,43.0,85.0,27.0,13.0,4.0,340,2.0
23.0,5433.0,23.72,111.34,109.0,India,Dhaka,85.0,27.0,13.0,4.0,20.0,340,2.0
10.0,5456.0,23.76,111.3,109.0,India,Dhaka,27.0,13.0,4.0,20.0,23.0,340,1.0
4.0,5466.0,23.67,111.24,109.0,Hong Kong,Karachi,13.0,4.0,20.0,23.0,10.0,345,1.0
9.0,5470.0,23.61,111.24,109.0,India,Karachi,4.0,20.0,23.0,10.0,4.0,345,1.0
0.0,5479.0,23.51,111.22,109.0,Sri Lanka,Karachi,20.0,23.0,10.0,4.0,9.0,345,1.0
4.0,5479.0,23.43,111.17,109.0,West Indies,Abu Dhabi,23.0,10.0,4.0,9.0,0.0,340,1.0
28.0,5483.0,23.45,111.19,109.0,West Indies,Abu Dhabi,10.0,4.0,9.0,0.0,4.0,340,2.0
6.0,5511.0,23.37,111.2,109.0,West Indies,Abu Dhabi,4.0,9.0,0.0,4.0,28.0,340,1.0
14.0,5517.0,23.33,111.06,109.0,Sri Lanka,Karachi,9.0,0.0,4.0,28.0,6.0,340,1.0
0.0,5531.0,23.23,110.99,109.0,Sri Lanka,Lahore,0.0,4.0,28.0,6.0,14.0,340,1.0
24.0,5531.0,23.24,111.12,109.0,Australia,Dubai (DSC),4.0,28.0,6.0,14.0,0.0,335,2.0
41.0,5555.0,23.31,111.05,109.0,Australia,Dubai (DSC),28.0,6.0,14.0,0.0,24.0,335,3.0
6.0,5596.0,23.24,110.99,109.0,Australia,Abu Dhabi,6.0,14.0,0.0,24.0,41.0,335,1.0
40.0,5602.0,23.31,110.91,109.0,Australia,Abu Dhabi,14.0,0.0,24.0,41.0,6.0,335,3.0
27.0,5642.0,23.32,110.83,109.0,Sri Lanka,Dambulla,0.0,24.0,41.0,6.0,40.0,335,2.0
7.0,5669.0,23.26,110.77,109.0,Sri Lanka,Dambulla,24.0,41.0,6.0,40.0,27.0,335,1.0
32.0,5676.0,23.29,110.96,109.0,Sri Lanka,Dambulla,41.0,6.0,40.0,27.0,7.0,335,2.0
2.0,5708.0,23.3,110.95,109.0,Sri Lanka,Colombo (RPS),6.0,40.0,27.0,7.0,32.0,335,1.0
5.0,5710.0,23.23,110.99,109.0,Sri Lanka,Colombo (RPS),40.0,27.0,7.0,32.0,2.0,340,1.0
17.0,5715.0,23.3,110.78,109.0,West Indies,Johannesburg,27.0,7.0,32.0,2.0,5.0,340,1.0
4.0,5732.0,23.22,110.81,109.0,India,Centurion,7.0,32.0,2.0,5.0,17.0,345,1.0
15.0,5736.0,23.18,110.72,109.0,Australia,Centurion,32.0,2.0,5.0,17.0,4.0,345,1.0
4.0,5751.0,23.11,110.71,109.0,New Zealand,Johannesburg,2.0,5.0,17.0,4.0,15.0,345,1.0
70.0,5755.0,23.3,110.99,109.0,New Zealand,Abu Dhabi,5.0,17.0,4.0,15.0,4.0,345,4.0
0.0,5825.0,23.2,110.97,109.0,New Zealand,Abu Dhabi,17.0,4.0,15.0,4.0,70.0,355,1.0
5.0,5825.0,23.13,110.85,109.0,New Zealand,Abu Dhabi,4.0,15.0,4.0,70.0,0.0,350,1.0
48.0,5830.0,23.23,111.22,109.0,Australia,Brisbane,15.0,4.0,70.0,0.0,5.0,350,3.0
9.0,5878.0,23.17,111.24,109.0,Australia,Sydney,4.0,70.0,0.0,5.0,48.0,350,1.0
40.0,5887.0,23.24,111.38,109.0,Australia,Adelaide,70.0,0.0,5.0,48.0,9.0,350,3.0
29.0,5927.0,23.26,111.72,109.0,Australia,Perth,0.0,5.0,48.0,9.0,40.0,350,2.0
1.0,5956.0,23.17,111.65,109.0,Australia,Perth,5.0,48.0,9.0,40.0,29.0,350,1.0
109.0,5957.0,23.51,112.1,109.0,Sri Lanka,Dambulla,48.0,9.0,40.0,29.0,1.0,350,6.0
32.0,6066.0,23.54,112.17,109.0,India,Dambulla,9.0,40.0,29.0,1.0,109.0,370,2.0
124.0,6098.0,23.93,113.2,124.0,Bangladesh,Dambulla,40.0,29.0,1.0,109.0,32.0,370,6.0
19.0,6222.0,23.91,113.04,124.0,England,Chester-le-Street,29.0,1.0,109.0,32.0,124.0,390,1.0
9.0,6241.0,23.85,113.08,124.0,England,Leeds,1.0,109.0,32.0,124.0,19.0,390,1.0
34.0,6250.0,23.89,113.1,124.0,England,The Oval,109.0,32.0,124.0,19.0,9.0,390,2.0
37.0,6284.0,23.94,113.32,124.0,England,Lord's,32.0,124.0,19.0,9.0,34.0,390,2.0
0.0,6321.0,23.85,113.29,124.0,England,Southampton,124.0,19.0,9.0,34.0,37.0,390,1.0
1.0,6321.0,23.76,113.27,124.0,South Africa,Abu Dhabi,19.0,9.0,34.0,37.0,0.0,385,1.0
49.0,6322.0,23.86,113.34,124.0,South Africa,Abu Dhabi,9.0,34.0,37.0,0.0,1.0,385,3.0
7.0,6371.0,23.79,113.36,124.0,South Africa,Dubai (DSC),34.0,37.0,0.0,1.0,49.0,385,1.0
29.0,6378.0,23.81,113.37,124.0,South Africa,Dubai (DSC),37.0,0.0,1.0,49.0,7.0,385,2.0
24.0,6407.0,23.81,113.3,124.0,South Africa,Dubai (DSC),0.0,1.0,49.0,7.0,29.0,385,2.0
15.0,6431.0,23.78,112.98,124.0,New Zealand,Wellington,1.0,49.0,7.0,29.0,24.0,385,1.0
65.0,6446.0,23.93,113.63,124.0,New Zealand,Christchurch,49.0,7.0,29.0,24.0,15.0,385,4.0
4.0,6511.0,23.86,113.66,124.0,New Zealand,Napier,7.0,29.0,24.0,15.0,65.0,395,1.0
24.0,6515.0,23.86,113.68,124.0,New Zealand,Hamilton,29.0,24.0,15.0,65.0,4.0,395,2.0
44.0,6539.0,23.93,113.75,124.0,New Zealand,Auckland,24.0,15.0,65.0,4.0,24.0,395,3.0
7.0,6583.0,23.87,113.79,124.0,Kenya,Hambantota,15.0,65.0,4.0,24.0,44.0,395,1.0
16.0,6590.0,23.84,113.83,124.0,Sri Lanka,Colombo (RPS),65.0,4.0,24.0,44.0,7.0,395,1.0
20.0,6606.0,23.83,113.84,124.0,Canada,Colombo (RPS),4.0,24.0,44.0,7.0,16.0,395,2.0
17.0,6626.0,23.81,113.96,124.0,New Zealand,Pallekele,24.0,44.0,7.0,16.0,20.0,395,1.0
3.0,6643.0,23.73,113.93,124.0,Zimbabwe,Pallekele,44.0,7.0,16.0,20.0,17.0,395,1.0
2.0,6646.0,23.65,113.89,124.0,Australia,Colombo (RPS),7.0,16.0,20.0,17.0,3.0,395,1.0
19.0,6648.0,23.64,113.88,124.0,India,Mohali,16.0,20.0,17.0,3.0,2.0,395,1.0
11.0,6667.0,23.59,113.92,124.0,West Indies,Bridgetown,20.0,17.0,3.0,2.0,19.0,395,1.0
8.0,6678.0,23.54,113.86,124.0,West Indies,Bridgetown,17.0,3.0,2.0,19.0,11.0,395,1.0
9.0,6686.0,23.49,113.82,124.0,West Indies,Providence,3.0,2.0,19.0,11.0,8.0,395,1.0
29.0,6695.0,23.51,114.04,124.0,Sri Lanka,Dubai (DSC),2.0,19.0,11.0,8.0,9.0,395,2.0
15.0,6724.0,23.48,114.0,124.0,Sri Lanka,Dubai (DSC),19.0,11.0,8.0,9.0,29.0,395,1.0
75.0,6739.0,23.65,114.02,124.0,Sri Lanka,Sharjah,11.0,8.0,9.0,29.0,15.0,395,4.0
4.0,6814.0,23.59,114.01,124.0,Sri Lanka,Abu Dhabi,8.0,9.0,29.0,15.0,75.0,405,1.0
24.0,6818.0,23.67,113.97,124.0,Bangladesh,Dhaka,9.0,29.0,15.0,75.0,4.0,405,2.0
42.0,6842.0,23.73,114.16,124.0,Bangladesh,Dhaka,29.0,15.0,75.0,4.0,24.0,410,3.0
9.0,6884.0,23.68,114.14,124.0,Bangladesh,Chattogram,15.0,75.0,4.0,24.0,42.0,410,1.0
28.0,6893.0,23.7,114.18,124.0,England,Abu Dhabi,75.0,4.0,24.0,42.0,9.0,410,2.0
18.0,6921.0,23.68,114.14,124.0,England,Abu Dhabi,4.0,24.0,42.0,9.0,28.0,410,1.0
51.0,6939.0,23.77,113.95,124.0,England,Dubai (DSC),24.0,42.0,9.0,28.0,18.0,410,3.0
9.0,6990.0,23.72,113.91,124.0,England,Dubai (DSC),42.0,9.0,28.0,18.0,51.0,420,1.0
0.0,6999.0,23.64,113.89,124.0,Bangladesh,Dhaka,9.0,28.0,18.0,51.0,9.0,420,1.0
9.0,6999.0,23.59,113.76,124.0,India,Dhaka,28.0,18.0,51.0,9.0,0.0,415,1.0
32.0,7008.0,23.62,113.87,124.0,Bangladesh,Dhaka,18.0,51.0,9.0,0.0,9.0,415,2.0
2.0,7040.0,23.63,113.83,124.0,Sri Lanka,Pallekele,51.0,9.0,0.0,9.0,32.0,415,1.0
17.0,7042.0,23.6,113.81,124.0,Sri Lanka,Pallekele,9.0,0.0,9.0,32.0,2.0,420,1.0
0.0,7059.0,23.53,113.79,124.0,Sri Lanka,Colombo (RPS),0.0,9.0,32.0,2.0,17.0,420,1.0
9.0,7059.0,23.48,113.79,124.0,Sri Lanka,Colombo (RPS),9.0,32.0,2.0,17.0,0.0,415,1.0
0.0,7068.0,23.4,113.77,124.0,Australia,Sharjah,32.0,2.0,17.0,0.0,9.0,415,1.0
7.0,7068.0,23.34,113.78,124.0,Australia,Sharjah,2.0,17.0,0.0,9.0,0.0,410,1.0
34.0,7075.0,23.38,114.03,124.0,South Africa,Bloemfontein,17.0,0.0,9.0,0.0,7.0,410,2.0
88.0,7109.0,23.59,114.56,124.0,South Africa,Johannesburg,0.0,9.0,0.0,7.0,34.0,410,5.0
4.0,7197.0,23.53,114.59,124.0,South Africa,Durban,9.0,0.0,7.0,34.0,88.0,420,1.0
0.0,7201.0,23.45,114.53,124.0,South Africa,Benoni,0.0,7.0,34.0,88.0,4.0,420,1.0
76.0,7201.0,23.62,114.74,124.0,West Indies,Providence,7.0,34.0,88.0,4.0,0.0,415,4.0
5.0,7277.0,23.56,114.64,124.0,West Indies,Providence,34.0,88.0,4.0,0.0,76.0,425,1.0
1.0,7282.0,23.49,114.56,124.0,West Indies,Gros Islet,88.0,4.0,0.0,76.0,5.0,425,1.0
7.0,7283.0,23.44,114.55,124.0,West Indies,Gros Islet,4.0,0.0,76.0,5.0,1.0,425,1.0
13.0,7290.0,23.48,114.64,124.0,West Indies,Gros Islet,0.0,76.0,5.0,1.0,7.0,425,1.0
11.0,7303.0,23.44,114.54,124.0,Zimbabwe,Harare,76.0,5.0,1.0,7.0,13.0,430,1.0
39.0,7314.0,23.56,114.74,124.0,Zimbabwe,Harare,5.0,1.0,7.0,13.0,11.0,430,2.0
7.0,7353.0,23.51,114.73,124.0,Zimbabwe,Harare,1.0,7.0,13.0,11.0,39.0,435,1.0
9.0,7360.0,23.46,114.78,124.0,South Africa,Sharjah,7.0,13.0,11.0,39.0,7.0,435,1.0
26.0,7369.0,23.47,114.82,124.0,South Africa,Dubai (DSC),13.0,11.0,39.0,7.0,9.0,435,2.0
6.0,7395.0,23.42,114.79,124.0,South Africa,Abu Dhabi,11.0,39.0,7.0,9.0,26.0,435,1.0
3.0,7401.0,23.35,114.75,124.0,South Africa,Abu Dhabi,39.0,7.0,9.0,26.0,6.0,435,1.0
9.0,7404.0,23.31,114.71,124.0,South Africa,Sharjah,7.0,9.0,26.0,6.0,3.0,435,1.0
26.0,7413.0,23.31,114.71,124.0,South Africa,Cape Town,9.0,26.0,6.0,3.0,9.0,435,2.0
11.0,7439.0,23.28,114.65,124.0,South Africa,Port Elizabeth,26.0,6.0,3.0,9.0,26.0,435,1.0
34.0,7450.0,23.31,114.96,124.0,Sri Lanka,Sharjah,6.0,3.0,9.0,26.0,11.0,435,2.0
30.0,7484.0,23.4,115.15,124.0,Sri Lanka,Dubai (DSC),3.0,9.0,26.0,11.0,34.0,435,2.0
2.0,7514.0,23.34,115.11,124.0,Sri Lanka,Sharjah,9.0,26.0,11.0,34.0,30.0,440,1.0
4.0,7516.0,23.28,115.05,124.0,Sri Lanka,Fatullah,26.0,11.0,34.0,30.0,2.0,440,1.0
6.0,7520.0,23.22,114.95,124.0,Afghanistan,Fatullah,11.0,34.0,30.0,2.0,4.0,440,1.0
34.0,7526.0,23.33,115.15,124.0,India,Dhaka,34.0,30.0,2.0,4.0,6.0,440,2.0
59.0,7560.0,23.44,115.61,124.0,Bangladesh,Dhaka,30.0,2.0,4.0,6.0,34.0,445,3.0
0.0,7619.0,23.44,115.61,124.0,Sri Lanka,Dhaka,2.0,4.0,6.0,34.0,59.0,460,1.0
14.0,7619.0,23.48,115.65,124.0,Sri Lanka,Hambantota,4.0,6.0,34.0,59.0,0.0,460,1.0
17.0,7633.0,23.46,115.73,124.0,Sri Lanka,Hambantota,6.0,34.0,59.0,0.0,14.0,465,1.0
2.0,7650.0,23.4,115.69,124.0,Sri Lanka,Dambulla,34.0,59.0,0.0,14.0,17.0,465,1.0
5.0,7652.0,23.34,115.64,124.0,Australia,Sharjah,59.0,0.0,14.0,17.0,2.0,465,1.0
2.0,7657.0,23.27,115.52,124.0,Australia,Dubai (DSC),0.0,14.0,17.0,2.0,5.0,465,1.0
6.0,7659.0,23.22,115.4,124.0,Australia,Abu Dhabi,14.0,17.0,2.0,5.0,2.0,465,1.0
61.0,7665.0,23.34,115.43,124.0,New Zealand,Dubai (DSC),17.0,2.0,5.0,2.0,6.0,465,4.0
27.0,7726.0,23.35,115.59,124.0,New Zealand,Sharjah,2.0,5.0,2.0,6.0,61.0,475,2.0
55.0,7753.0,23.44,115.96,124.0,New Zealand,Sharjah,5.0,2.0,6.0,61.0,27.0,475,3.0
49.0,7808.0,23.52,116.26,124.0,New Zealand,Abu Dhabi,2.0,6.0,61.0,27.0,55.0,485,3.0
13.0,7857.0,23.49,116.29,124.0,New Zealand,Abu Dhabi,6.0,61.0,27.0,55.0,49.0,485,1.0
67.0,7870.0,23.62,116.78,124.0,New Zealand,Wellington,61.0,27.0,55.0,49.0,13.0,485,4.0
11.0,7937.0,23.58,116.79,124.0,New Zealand,Napier,27.0,55.0,49.0,13.0,67.0,495,1.0
22.0,7948.0,23.57,116.74,124.0,India,Adelaide,55.0,49.0,13.0,67.0,11.0,495,2.0
28.0,7970.0,23.59,116.7,124.0,West Indies,Christchurch,49.0,13.0,67.0,11.0,22.0,495,2.0
0.0,7998.0,23.52,116.67,124.0,Zimbabwe,Brisbane,13.0,67.0,11.0,22.0,28.0,495,1.0
21.0,7998.0,23.58,116.86,124.0,U.A.E.,Napier,67.0,11.0,22.0,28.0,0.0,490,2.0
22.0,8019.0,23.58,116.92,124.0,South Africa,Auckland,11.0,22.0,28.0,0.0,21.0,495,2.0
23.0,8041.0,23.57,117.0,124.0,Australia,Adelaide,22.0,28.0,0.0,21.0,22.0,495,2.0
14.0,158.0,28.66,71.96,90.0,Sri Lanka,Sharjah,90.0,6.0,2.0,25.0,35.0,10,1.0
1.0,172.0,24.71,71.78,90.0,Pakistan,Sharjah,6.0,2.0,25.0,35.0,14.0,10,1.0
17.0,173.0,23.75,70.63,90.0,England,Birmingham,2.0,25.0,35.0,14.0,1.0,10,1.0
33.0,190.0,27.87,75.85,90.0,India,Vadodara,25.0,35.0,14.0,1.0,17.0,10,2.0
18.0,223.0,26.77,71.72,90.0,West Indies,Guwahati,35.0,14.0,1.0,17.0,33.0,15,1.0
56.0,241.0,29.7,77.34,90.0,India,Delhi,14.0,1.0,17.0,33.0,18.0,15,3.0
12.0,297.0,28.09,73.39,90.0,South Africa,Cape Town,1.0,17.0,33.0,18.0,56.0,25,1.0
11.0,309.0,26.66,74.24,90.0,Sri Lanka,Bloemfontein,17.0,33.0,18.0,56.0,12.0,25,1.0
0.0,320.0,24.61,73.39,90.0,South Africa,Centurion,33.0,18.0,56.0,12.0,11.0,25,1.0
4.0,320.0,23.14,72.0,90.0,Pakistan,Port Elizabeth,18.0,56.0,12.0,11.0,0.0,20,1.0
5.0,324.0,21.93,71.52,90.0,Sri Lanka,East London,56.0,12.0,11.0,0.0,4.0,20,1.0
19.0,329.0,21.75,70.87,90.0,Pakistan,East London,12.0,11.0,0.0,4.0,5.0,20,1.0
59.0,348.0,25.43,73.86,90.0,India,Napier,11.0,0.0,4.0,5.0,19.0,20,3.0
53.0,407.0,27.05,73.95,90.0,Australia,Auckland,0.0,4.0,5.0,19.0,59.0,35,3.0
21.0,460.0,26.72,74.22,90.0,South Africa,Christchurch,4.0,5.0,19.0,59.0,53.0,45,2.0
